listing_id,brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
21192,105373,for_sale,179900,4,2,0.37,59558,Evergreen,Alabama,36401,2149,
21193,71585,for_sale,560000,3,4,110,976613,Evergreen,Alabama,36401,2804,
21194,88476,for_sale,5000000,3,2,1525,1426701,Evergreen,Alabama,36401,1980,
21195,88476,for_sale,5000000,3,2,842,401160,Evergreen,Alabama,36401,1980,
21196,7726,for_sale,39500,3,2,6.2,1861563,Andalusia,Alabama,36420,1980,
21197,7726,for_sale,18765,3,2,4.17,1851847,Andalusia,Alabama,36420,1980,
21198,7726,for_sale,6000,3,2,0.46,1839718,Andalusia,Alabama,36420,1980,
21199,95889,for_sale,20000,3,2,0.77,5205,Andalusia,Alabama,36420,1980,
21200,95889,for_sale,20000,3,2,0.86,5341,Andalusia,Alabama,36420,1980,
21201,95889,for_sale,20000,3,2,0.64,5006,Andalusia,Alabama,36420,1980,
21202,95889,for_sale,20000,3,2,0.66,4572,Andalusia,Alabama,36420,1980,
21203,7726,for_sale,3000,3,2,0.37,1942523,Andalusia,Alabama,36420,1980,
21204,7726,for_sale,5500,3,2,0.32,1890891,Andalusia,Alabama,36420,1980,
21205,71585,for_sale,60000,3,2,6,1885087,Andalusia,Alabama,36421,1980,
21206,1565,for_sale,36000,3,2,1.69,1899361,Andalusia,Alabama,36421,1980,
21207,29154,for_sale,40500,3,2,4.41,1970878,Andalusia,Alabama,36421,1980,
21208,1565,for_sale,11000,3,2,0.48,1948525,Gantt,Alabama,36421,1980,
21209,1565,for_sale,11000,3,2,0.5,1949445,Gantt,Alabama,36421,1980,
21210,82827,for_sale,59900,3,2,0.65,1556428,Andalusia,Alabama,36421,1980,
21211,21126,for_sale,25000,3,2,0.51,1889111,Andalusia,Alabama,36421,1980,
21212,29154,for_sale,23000,3,2,0.2,1916746,Andalusia,Alabama,36421,1980,
21213,71585,for_sale,190000,3,2,76,1846786,Andalusia,Alabama,36421,1980,
21214,93317,for_sale,269900,3,2,38,1971918,Andalusia,Alabama,36421,1980,
21215,103015,for_sale,45000,3,2,0.33,1889109,Andalusia,Alabama,36421,1980,
21216,71585,for_sale,35000,3,2,0.34,1882454,Andalusia,Alabama,36421,1980,
21217,71585,for_sale,35000,3,2,0.44,1882456,Andalusia,Alabama,36421,1980,
21218,71585,for_sale,35000,3,2,0.41,1882453,Andalusia,Alabama,36421,1980,
21219,7726,for_sale,100000,3,2,0.5,1893330,Andalusia,Alabama,36421,1980,
21220,1565,for_sale,350000,3,2,1.46,1921779,Andalusia,Alabama,36421,1980,
21221,7726,for_sale,239900,3,2,0.37,1987274,Andalusia,Alabama,36421,1980,
21222,106564,for_sale,969000,3,2,323,1967876,Pinckard,Alabama,36371,1980,
21223,105733,for_sale,125000,3,2,0.7,1595580,Monroeville,Alabama,36460,2025,9/15/07
21224,105733,for_sale,68500,3,1,1,894858,Monroeville,Alabama,36460,900,
21225,79402,for_sale,249000,4,3,1.04,638265,Camden,Alabama,36726,2404,
21226,75302,for_sale,165000,3,1,0.5,1725213,Franklin,Alabama,36444,1429,6/2/17
21227,70244,for_sale,129900,4,2,1.4,458448,Whatley,Alabama,36482,1272,
21228,74362,for_sale,35000,3,2,8.05,1865738,Monroeville,Alabama,36460,1980,
21229,72007,for_sale,35000,3,2,8.05,1865738,Monroeville,Alabama,36460,1980,
21230,35305,for_sale,65000,4,1,3.5,307689,Coy,Alabama,36435,1311,
21231,105733,for_sale,182900,5,2,1.3,1426130,Monroeville,Alabama,36467,3300,
21232,30557,for_sale,210000,2,2,2.3,716839,Peterman,Alabama,36471,2275,10/29/10
21233,31714,for_sale,170000,3,2,0.7,1688777,Peterman,Alabama,36471,1780,
21234,31714,for_sale,75000,3,2,18.7,458346,Camden,Alabama,36751,1980,
21235,62198,for_sale,34500,3,2,0.7,1935434,Monroeville,Alabama,36460,1980,
21236,46072,for_sale,49000,3,2,3.83,1921643,Monroeville,Alabama,36460,1980,
21237,105733,for_sale,234000,3,2,117,,Franklin,Alabama,36444,1980,
21238,105733,for_sale,35000,3,2,20,,Peterman,Alabama,36471,1980,
21239,46072,for_sale,409750,3,2,149,1406978,Hybart,Alabama,36481,1980,
21240,75302,for_sale,175000,3,2,0.7,1257232,Franklin,Alabama,36444,1980,
21241,88493,for_sale,110000,3,2,0.79,34134,Brewton,Alabama,36426,1488,
21242,88493,for_sale,89900,3,1,0.25,1679133,Brewton,Alabama,36426,1540,
21243,45350,for_sale,169000,3,3,0.5,557071,Brewton,Alabama,36426,2779,
21244,45350,for_sale,129000,2,1,0.6,1103226,Brewton,Alabama,36426,1300,
21245,88493,for_sale,95000,2,1,0.45,441984,Brewton,Alabama,36426,1283,
21246,58410,for_sale,48000,2,1,0.2,948509,East Brewton,Alabama,36426,1085,
21247,45350,for_sale,125000,3,2,0.4,255264,East Brewton,Alabama,36426,1250,
21248,95223,for_sale,99000,3,2,0.25,449928,Brewton,Alabama,36426,1715,
21249,35398,for_sale,137500,3,3,0.7,234578,Brewton,Alabama,36426,2451,
21250,43778,for_sale,99500,3,1,2,1040977,Brewton,Alabama,36426,1002,
21251,43778,for_sale,43000,3,1,1,151220,East Brewton,Alabama,36426,1040,
21252,43778,for_sale,275000,4,3,2.15,1187763,Brewton,Alabama,36426,3500,4/7/10
21253,74362,for_sale,218600,3,2,1.1,910987,Brewton,Alabama,36426,1726,
21254,31818,for_sale,214900,3,2,0.7,1163790,Brewton,Alabama,36426,1617,
21255,43778,for_sale,92000,4,1,0.7,655389,Brewton,Alabama,36426,1333,11/23/09
21256,43778,for_sale,147000,3,2,0.7,490353,Brewton,Alabama,36426,1835,
21257,45350,for_sale,92500,2,1,0.32,302890,Brewton,Alabama,36426,875,
21258,45350,for_sale,210000,4,2,1.66,505132,Brewton,Alabama,36426,1920,
21259,45350,for_sale,95000,2,1,0.7,246984,East Brewton,Alabama,36426,925,
21260,45350,for_sale,239000,3,2,0.45,347457,Brewton,Alabama,36426,2676,
21261,43778,for_sale,230000,3,2,5.25,1076156,Brewton,Alabama,36426,2175,
21262,43778,for_sale,170000,3,2,0.35,958040,Brewton,Alabama,36426,1732,3/6/09
21263,43778,for_sale,105000,2,1,0.55,1612103,East Brewton,Alabama,36426,1026,
21264,32505,for_sale,110000,3,1,0.7,86254,Brewton,Alabama,36426,1352,
21265,43778,for_sale,270000,4,3,0.42,1483162,Brewton,Alabama,36426,2684,4/18/11
21266,45350,for_sale,319000,3,2,1.39,635884,Brewton,Alabama,36426,2458,
21267,32505,for_sale,110000,3,1,0.7,119350,Brewton,Alabama,36426,1025,
21268,32505,for_sale,146000,3,2,0.7,181157,Brewton,Alabama,36426,1522,
21269,43778,for_sale,269000,4,3,0.7,392560,Brewton,Alabama,36426,2827,
21270,45350,for_sale,110000,4,2,0.48,723499,Brewton,Alabama,36426,1914,
21271,32505,for_sale,285000,3,2,2,1810216,Brewton,Alabama,36426,2282,
21272,32505,for_sale,535900,4,6,0.7,118294,Brewton,Alabama,36426,3906,6/17/09
21273,47277,for_sale,344000,4,3,0.7,659865,Brewton,Alabama,36426,2800,
21274,45350,for_sale,359000,4,4,1.2,525018,Brewton,Alabama,36426,3097,
21275,45350,for_sale,499999,4,3,1.29,646301,Brewton,Alabama,36426,3451,
21276,74362,for_sale,24900,3,2,0.94,1906709,Brewton,Alabama,36426,1980,
21277,43778,for_sale,109000,4,2,0.7,277154,Brewton,Alabama,36426,2024,
21278,43778,for_sale,350000,4,3,0.7,1090026,Brewton,Alabama,36426,3600,5/13/10
21279,45350,for_sale,220000,3,2,55,1985308,Brewton,Alabama,36426,1980,
21280,74362,for_sale,19000,3,2,0.59,8909,Brewton,Alabama,36426,1980,
21281,45350,for_sale,1210000,3,2,504,1883018,Brewton,Alabama,36426,1980,
21282,43778,for_sale,315000,4,4,1.21,855659,East Brewton,Alabama,36426,2646,
21283,103015,for_sale,48000,3,2,6.4,1450566,Slocomb,Alabama,36375,1980,
21284,43778,for_sale,449000,4,3,8,445629,Castleberry,Alabama,36432,2815,
21285,32505,for_sale,154000,4,3,0.7,1152356,Castleberry,Alabama,36432,2579,
21286,95223,for_sale,99900,4,2,1.5,74873,Castleberry,Alabama,36432,3000,
21287,43778,for_sale,72000,3,2,0.7,1161264,Castleberry,Alabama,36432,1338,
21288,21979,for_sale,89900,2,2,7,1081918,Castleberry,Alabama,36432,1328,
21289,43778,for_sale,8400,3,2,0.33,1934653,Castleberry,Alabama,36432,1980,
21290,70244,for_sale,59900,2,1,1,480323,Monroeville,Alabama,36460,1160,10/3/11
21291,62198,for_sale,135000,3,2,0.5,1761345,Monroeville,Alabama,36460,1215,
21292,70244,for_sale,129500,4,2,0.86,823610,Monroeville,Alabama,36460,1877,5/18/06
21293,105733,for_sale,99800,3,2,0.36,462773,Monroeville,Alabama,36460,1125,12/21/07
21294,70244,for_sale,349900,4,3,2.72,1072187,Monroeville,Alabama,36460,3000,12/9/05
21295,105733,for_sale,145000,3,2,0.67,1671410,Monroeville,Alabama,36460,1659,
21296,70244,for_sale,289900,3,2,6.34,691399,Frisco City,Alabama,36445,2800,
21297,70244,for_sale,7900,3,2,0.7,1987394,Monroeville,Alabama,36460,1980,
21298,70244,for_sale,31900,3,2,3.43,1842425,Monroeville,Alabama,36460,1980,
21299,105733,for_sale,475000,5,3,38,309755,Repton,Alabama,36475,3082,
21300,70244,for_sale,9800,3,2,0.7,1867439,Monroeville,Alabama,36460,1980,
21301,70244,for_sale,19900,3,2,1.37,1855625,Monroeville,Alabama,36460,1980,
21302,70244,for_sale,32900,3,2,1.55,1842425,Monroeville,Alabama,36460,1980,
21303,79402,for_sale,299500,3,4,4.79,1569295,Coy,Alabama,36435,2498,
21304,79500,for_sale,75900,3,1,0.7,1676930,Thomasville,Alabama,36784,1050,
21305,105398,for_sale,59900,3,1,0.7,136399,Greensboro,Alabama,36744,1280,
21306,75302,for_sale,169900,4,3,0.65,758065,Thomasville,Alabama,36784,3364,
21307,75302,for_sale,75000,3,1,3.56,1560960,Thomasville,Alabama,36784,1230,
21308,79402,for_sale,229900,4,3,0.38,1755258,Thomasville,Alabama,36784,2060,4/24/17
21309,79402,for_sale,75000,2,2,0.08,1011712,Thomasville,Alabama,36784,2527,
21310,79402,for_sale,127500,3,2,0.68,1151335,Camden,Alabama,36726,1705,
21311,62198,for_sale,260000,4,3,6,957126,Camden,Alabama,36726,2607,
21312,79402,for_sale,184500,3,2,1.75,116275,Camden,Alabama,36726,1762,
21313,75302,for_sale,298000,3,2,3,209512,Thomasville,Alabama,36784,2549,
21314,79402,for_sale,225000,4,3,0.52,603479,Camden,Alabama,36726,2149,
21315,79402,for_sale,228000,3,2,0.55,53995,Thomasville,Alabama,36784,1988,
21316,62198,for_sale,428000,2,3,0.77,1213174,Camden,Alabama,36726,2610,
21317,75302,for_sale,320000,3,3,3.8,874512,Thomasville,Alabama,36784,2704,
21318,75302,for_sale,225900,2,2,0.4,255569,Thomasville,Alabama,36784,1860,12/19/19
21319,79402,for_sale,155000,3,2,0.69,1220809,Camden,Alabama,36726,1485,
21320,75302,for_sale,13500,3,2,0.7,356650,Thomasville,Alabama,36784,1980,
21321,79402,for_sale,209000,3,2,0.33,1709375,Thomasville,Alabama,36784,1804,
21322,75302,for_sale,54900,3,1,0.43,1337543,Pine Hill,Alabama,36769,1257,
21323,75302,for_sale,25000,3,2,2,1960888,Thomasville,Alabama,36784,1980,
21324,62198,for_sale,59000,3,2,20,,Pine Hill,Alabama,36769,1980,
21325,79402,for_sale,260000,5,4,0.88,1148778,Camden,Alabama,36726,3624,7/30/15
21326,75302,for_sale,169900,3,1,0.51,1367745,Thomasville,Alabama,36784,1582,2/13/14
21327,75302,for_sale,199900,3,2,0.5,490861,Camden,Alabama,36726,2000,
21328,79402,for_sale,64900,3,2,1.4,10558,Camden,Alabama,36726,1980,
21329,62198,for_sale,50000,3,2,3.21,1951569,Camden,Alabama,36726,1980,
21330,62198,for_sale,30000,3,2,0.7,1901555,Camden,Alabama,36726,1980,
21331,62198,for_sale,64500,3,2,0.7,1963157,Camden,Alabama,36726,1980,
21332,88493,for_sale,349900,3,2,0.85,434564,Camden,Alabama,36726,2177,
21333,75302,for_sale,34500,3,2,0.62,1893649,Thomasville,Alabama,36784,1980,
21334,75302,for_sale,39000,3,2,1.05,1909325,Camden,Alabama,36726,1980,
21335,79402,for_sale,27900,3,2,0.44,560506,Thomasville,Alabama,36784,1980,
21336,75302,for_sale,90000,3,2,0.65,1893646,Thomasville,Alabama,36784,1980,
21337,62198,for_sale,74900,3,2,0.51,1963159,Camden,Alabama,36726,1980,
21338,62198,for_sale,318000,3,2,0.7,1909279,Camden,Alabama,36726,1980,
21339,88493,for_sale,98000,3,2,5,391779,Grove Hill,Alabama,36451,1980,
21340,92104,for_sale,190000,3,2,8.04,1197058,Jackson,Alabama,36545,1862,
21341,78998,for_sale,35000,2,1,0.9,569227,Grove Hill,Alabama,36451,960,
21342,78316,for_sale,98000,3,2,0.7,681557,Jackson,Alabama,36545,1590,
21343,79402,for_sale,1299000,5,6,30,706158,Grove Hill,Alabama,36451,6490,
21344,105649,for_sale,159000,3,2,0.04,942047,Jackson,Alabama,36545,1980,
21345,86863,for_sale,145000,5,3,0.29,885731,Monroeville,Alabama,36460,3332,5/24/06
21346,105733,for_sale,188000,3,2,6.3,822335,Monroeville,Alabama,36460,1400,
21347,70244,for_sale,239900,3,3,0.75,1049913,Monroeville,Alabama,36460,2091,7/3/17
21348,108524,for_sale,375000,3,4,10,421528,Frisco City,Alabama,36445,4839,
21349,105733,for_sale,155000,4,2,1,342592,Monroeville,Alabama,36445,2506,6/21/04
21350,75302,for_sale,85000,2,1,1.6,1715772,Whatley,Alabama,36482,864,
21351,70244,for_sale,89900,3,2,2.1,1954958,Monroeville,Alabama,36460,1980,
21352,70244,for_sale,98500,3,2,0.69,1954254,Monroeville,Alabama,36460,1980,
21353,70244,for_sale,88675,4,2,1,423274,Monroeville,Alabama,36460,1200,
21354,70244,for_sale,69000,3,2,22,1909629,Monroeville,Alabama,36460,1980,
21355,70244,for_sale,274900,5,3,0.37,1192000,Monroeville,Alabama,36460,3125,
21356,105733,for_sale,27500,3,2,2.78,1996286,Monroeville,Alabama,36460,1980,
21357,62198,for_sale,347800,12,6,4,1916530,Monroeville,Alabama,36460,5253,
21358,109972,for_sale,152500,2,2,0.7,1462591,Frisco City,Alabama,36445,1887,4/24/96
21359,31714,for_sale,292000,3,2,0.7,972227,Frisco City,Alabama,36445,2271,
21360,46072,for_sale,35000,3,2,3.5,1972901,Monroeville,Alabama,36460,1980,
21361,105733,for_sale,462000,3,3,11.98,1732657,Monroeville,Alabama,36460,3929,
21362,105733,for_sale,6000,3,2,0.45,1839782,Monroeville,Alabama,36460,1980,
21363,62198,for_sale,243880,3,2,60.97,1866733,Monroeville,Alabama,36460,1980,
21364,67544,for_sale,279000,3,2,62,1863312,Atmore,Alabama,36502,1980,
21365,67544,for_sale,279000,3,2,61.9,1854679,Uriah,Alabama,36502,1980,
21366,46072,for_sale,100000,3,2,19,1853389,Excel,Alabama,36460,1980,
21367,46072,for_sale,135000,3,2,23.55,1972901,Monroeville,Alabama,36460,1980,
21368,46072,for_sale,950000,3,2,247,1893735,Monroeville,Alabama,36460,1980,
21369,93342,for_sale,275000,3,2,7,804456,Monroeville,Alabama,36460,1980,
21370,46072,for_sale,1300000,3,2,227,1872214,Monroeville,Alabama,36460,1980,
21371,93342,for_sale,115000,3,2,1.34,1739197,Monroeville,Alabama,36460,1980,
21372,31714,for_sale,298800,3,2,83,1935416,Monroeville,Alabama,36460,1980,
21373,15673,for_sale,54000,3,2,6,1450519,Ozark,Alabama,36360,1980,
21374,15673,for_sale,35000,3,2,3.6,918096,Ozark,Alabama,36360,1980,
21375,15673,for_sale,26500,3,2,1.3,1944854,Ozark,Alabama,36360,1980,
21376,106564,for_sale,17900,3,2,0.7,1921769,Ozark,Alabama,36360,1980,
21377,7726,for_sale,45000,3,2,20,600144,Andalusia,Alabama,36420,1980,
21378,88493,for_sale,69000,3,2,12,23601,Andalusia,Alabama,36420,1980,
21379,1565,for_sale,40000,3,2,3,1882661,Andalusia,Alabama,36420,1980,
21380,78174,for_sale,5900,3,2,0.44,1843110,Opp,Alabama,36420,1980,
21381,78174,for_sale,5900,3,2,0.44,1842988,Opp,Alabama,36420,1980,
21382,7726,for_sale,5000,3,2,0.5,1995366,Andalusia,Alabama,36420,1980,
21383,7726,for_sale,10000,3,2,0.8,1920816,Andalusia,Alabama,36420,1980,
21384,24760,for_sale,200000,3,2,30,1917243,Andalusia,Alabama,36420,1980,
21385,71585,for_sale,44000,3,2,1.78,1859941,Andalusia,Alabama,36420,1980,
21386,21126,for_sale,9000,3,2,0.36,1944808,Andalusia,Alabama,36420,1980,
21387,3504,for_sale,300000,3,2,22,1838541,Andalusia,Alabama,36420,1980,
21388,7726,for_sale,6000,3,2,0.37,1851599,Andalusia,Alabama,36420,1980,
21389,21126,for_sale,5000,3,2,0.31,1919884,Andalusia,Alabama,36420,1980,
21390,7726,for_sale,490000,3,2,152,1893853,Andalusia,Alabama,36420,1980,
21391,21979,for_sale,49000,3,2,1.22,1894218,Andalusia,Alabama,36420,1980,
21392,56379,for_sale,24900,3,2,0.96,1839435,Andalusia,Alabama,36420,1980,
21393,7726,for_sale,20000,3,2,0.98,1963930,Andalusia,Alabama,36420,1980,
21394,7726,for_sale,20000,3,2,0.97,1910244,Andalusia,Alabama,36420,1980,
21395,71585,for_sale,45000,3,2,7,1889113,Andalusia,Alabama,36421,1980,
21396,7726,for_sale,15000,3,2,0.8,1919728,Andalusia,Alabama,36421,1980,
21397,1565,for_sale,475000,3,2,83,1985305,Andalusia,Alabama,36421,1980,
21398,71585,for_sale,20000,3,2,0.85,1950384,Andalusia,Alabama,36421,1980,
21399,1565,for_sale,80000,3,2,0.3,1882459,Andalusia,Alabama,36421,1980,
21400,71585,for_sale,35000,3,2,0.42,1879193,Andalusia,Alabama,36421,1980,
21401,7726,for_sale,40000,3,2,0.88,1889112,Andalusia,Alabama,36421,1980,
21402,74362,for_sale,69900,3,2,10.6,1943204,Brewton,Alabama,36426,1980,
21403,72007,for_sale,69900,3,2,10.6,1943204,Brewton,Alabama,36426,1980,
21404,74362,for_sale,25900,3,2,3.11,1868804,Brewton,Alabama,36426,1980,
21405,43778,for_sale,5000,3,2,0.7,143408,Brewton,Alabama,36426,1980,
21406,43778,for_sale,7500,3,2,1,1888541,Brewton,Alabama,36426,1980,
21407,74362,for_sale,20000,3,2,1.02,8606,Brewton,Alabama,36426,1980,
21408,72007,for_sale,20000,3,2,1.02,8607,Brewton,Alabama,36426,1980,
21409,72007,for_sale,10000,3,2,0.3,1169489,Brewton,Alabama,36426,1980,
21410,45350,for_sale,145000,3,2,0.7,1985303,East Brewton,Alabama,36426,1980,
21411,32505,for_sale,355000,3,2,4.62,1985308,Brewton,Alabama,36426,1980,
21412,45350,for_sale,49000,3,2,0.7,1942216,Brewton,Alabama,36426,1980,
21413,43778,for_sale,22000,3,2,0.44,783425,Brewton,Alabama,36426,1980,
21414,43778,for_sale,38000,3,2,1,1919438,Brewton,Alabama,36426,1980,
21415,45350,for_sale,40000,3,2,0.7,1918401,Brewton,Alabama,36426,1980,
21416,32505,for_sale,175000,3,2,1.4,1897961,Brewton,Alabama,36426,1980,
21417,43778,for_sale,35000,3,2,0.5,1919438,Brewton,Alabama,36426,1980,
21418,32505,for_sale,235000,3,2,1,1985308,Brewton,Alabama,36426,1980,
21419,70244,for_sale,81648,3,2,0.4,492627,Brewton,Alabama,36426,1862,1/5/09
21420,43778,for_sale,140000,4,2,0.7,1346300,East Brewton,Alabama,36426,2177,
21421,45350,for_sale,229000,2,2,1.58,982062,Brewton,Alabama,36426,960,
21422,32505,for_sale,118000,1,1,4,958189,Brewton,Alabama,36426,1120,10/17/08
21423,74362,for_sale,126000,3,2,18,1893599,Brewton,Alabama,36426,1980,
21424,72007,for_sale,126000,3,2,18,1893599,Brewton,Alabama,36426,1980,
21425,32505,for_sale,220000,3,4,0.7,1573955,Brewton,Alabama,36426,2646,
21426,12004,for_sale,183000,3,2,0.7,449298,Brewton,Alabama,36426,1624,
21427,43778,for_sale,30000,3,2,7,1893325,East Brewton,Alabama,36426,1980,
21428,43778,for_sale,3000,3,2,0.11,1964334,East Brewton,Alabama,36426,1980,
21429,43778,for_sale,155000,3,2,0.7,396297,Brewton,Alabama,36426,1294,
21430,45350,for_sale,192000,3,2,0.35,1579809,Brewton,Alabama,36426,1763,
21431,72007,for_sale,70000,3,2,7,1882864,East Brewton,Alabama,36426,1980,
21432,74362,for_sale,24000,3,2,0.7,1858804,Brewton,Alabama,36426,1980,
21433,72007,for_sale,19000,3,2,0.59,8910,Brewton,Alabama,36426,1980,
21434,43778,for_sale,12000,3,2,1,1887831,Brewton,Alabama,36426,1980,
21435,74362,for_sale,70000,3,2,0.7,1882864,East Brewton,Alabama,36426,1980,
21436,43778,for_sale,5000,3,2,0.17,117570,East Brewton,Alabama,36426,1980,
21437,45350,for_sale,15300,3,2,0.7,1902587,Brewton,Alabama,36426,1980,
21438,43778,for_sale,25000,3,2,0.7,1953236,Brewton,Alabama,36426,1980,
21439,32505,for_sale,115000,3,2,14.4,1911326,Brewton,Alabama,36426,1980,
21440,32505,for_sale,20000,3,2,0.7,1885594,Brewton,Alabama,36426,1980,
21441,72007,for_sale,24000,3,2,0.94,1858804,Brewton,Alabama,36426,1980,
21442,85576,for_sale,225000,3,2,10,969060,Brewton,Alabama,36426,1980,1/4/08
21443,32505,for_sale,20000,3,2,0.7,1781807,Brewton,Alabama,36426,1980,
21444,45350,for_sale,18000,3,2,0.75,1885149,Brewton,Alabama,36426,1980,
21445,45350,for_sale,299000,4,3,4,28937,Brewton,Alabama,36426,3342,
21446,45350,for_sale,89900,3,2,6,1871842,Brewton,Alabama,36426,1980,
21447,62198,for_sale,274500,3,2,102,,Brewton,Alabama,36426,1980,
21448,32505,for_sale,285000,4,3,0.7,1210988,Brewton,Alabama,36426,3000,
21449,32505,for_sale,29000,3,2,0.7,1893382,Brewton,Alabama,36426,1980,
21450,72007,for_sale,34900,3,2,0.7,1900631,Brewton,Alabama,36426,1980,
21451,74362,for_sale,34900,3,2,0.7,1900629,Brewton,Alabama,36426,1980,
21452,43778,for_sale,38000,3,2,1.3,1919438,Brewton,Alabama,36426,1980,
21453,45350,for_sale,26000,3,2,0.5,1900630,Brewton,Alabama,36426,1980,
21454,32505,for_sale,39900,3,2,2,1931169,Brewton,Alabama,36426,1980,
21455,62198,for_sale,42000,3,2,0.85,1900629,Brewton,Alabama,36426,1980,
21456,45350,for_sale,62500,3,2,0.86,1906710,Brewton,Alabama,36426,1980,
21457,45350,for_sale,52500,3,2,0.7,1942218,Brewton,Alabama,36426,1980,
21458,45350,for_sale,75000,3,2,0.7,1841560,Brewton,Alabama,36426,1980,
21459,43778,for_sale,32000,3,2,1.4,1944125,Brewton,Alabama,36426,1980,
21460,79402,for_sale,78900,3,2,0.7,1724757,Camden,Alabama,36726,2000,
21461,102454,for_sale,199900,3,2,0.52,333923,Camden,Alabama,36726,2116,
21462,46072,for_sale,135000,3,2,38,,Wilcox County,Alabama,36726,1980,
21463,75302,for_sale,27000,3,2,0.66,1897619,Thomasville,Alabama,36784,1980,
21464,46072,for_sale,900000,3,2,400,,Camden,Alabama,36726,1980,
21465,62198,for_sale,29500,3,2,1.47,1963149,Camden,Alabama,36726,1980,
21466,62198,for_sale,25000,3,2,0.7,1963151,Camden,Alabama,36726,1980,
21467,79402,for_sale,29800,3,2,0.5,1121832,Camden,Alabama,36726,1980,
21468,62198,for_sale,34900,3,2,0.7,1963152,Camden,Alabama,36726,1980,
21469,62198,for_sale,74500,3,2,3,1951571,Camden,Alabama,36726,1980,
21470,62198,for_sale,34900,3,2,0.7,1963154,Camden,Alabama,36726,1980,
21471,62198,for_sale,34900,3,2,0.7,1963156,Camden,Alabama,36726,1980,
21472,62198,for_sale,65000,3,2,8.74,1951568,Camden,Alabama,36726,1980,
21473,62198,for_sale,595000,3,2,9,383837,Camden,Alabama,36726,1980,
21474,62198,for_sale,42900,3,2,0.7,1963153,Camden,Alabama,36726,1980,
21475,62198,for_sale,60000,3,2,2,1951573,Camden,Alabama,36726,1980,
21476,52520,for_sale,50000,3,2,2,1336301,Camden,Alabama,36726,1980,
21477,62198,for_sale,65000,3,2,2.32,1951572,Camden,Alabama,36726,1980,
21478,62198,for_sale,59900,3,2,1,1963150,Camden,Alabama,36726,1980,
21479,62198,for_sale,50000,3,2,3.01,1951570,Camden,Alabama,36726,1980,
21480,62198,for_sale,34900,3,2,0.7,1963155,Camden,Alabama,36726,1980,
21481,79402,for_sale,32000,3,2,0.57,1761293,Thomasville,Alabama,36784,1980,10/29/15
21482,,for_sale,39900,3,2,1.57,1963173,Camden,Alabama,36726,1980,
21483,85583,for_sale,39900,3,2,1.57,1963147,Camden,Alabama,36726,1980,
21484,1150,for_sale,9500,3,2,1,1865390,Alberta,Alabama,36722,1980,
21485,26429,for_sale,13138,4,2,2.35,1319980,Grove Hill,Alabama,36451,1196,
21486,75302,for_sale,275000,4,2,16,1721208,Thomasville,Alabama,36784,3200,
21487,46072,for_sale,27645,3,2,18.43,1987704,Monroeville,Alabama,36460,1980,
21488,105733,for_sale,45000,3,2,8.77,1637574,Monroeville,Alabama,36460,1980,
21489,62198,for_sale,22000,3,2,1.18,1934950,Monroeville,Alabama,36460,1980,
21490,105733,for_sale,68000,3,2,1,812187,Atmore,Alabama,36502,1120,
21491,1565,for_sale,60000,3,2,2.4,1844254,Andalusia,Alabama,36421,1980,
21492,95068,for_sale,12500,3,2,1.16,12663,Andalusia,Alabama,36421,1980,
21493,95068,for_sale,12500,3,2,1.15,12657,Andalusia,Alabama,36421,1980,
21494,7726,for_sale,15000,3,2,1.3,1961070,Andalusia,Alabama,36421,1980,
21495,7726,for_sale,40000,3,2,8,1950247,Andalusia,Alabama,36421,1980,
21496,1565,for_sale,80000,3,2,1.15,1886968,Andalusia,Alabama,36421,1980,
21497,103015,for_sale,18000,3,2,1,6212,Andalusia,Alabama,36421,1980,
21498,71585,for_sale,65000,3,2,0.95,1950385,Andalusia,Alabama,36421,1980,
21499,29154,for_sale,14900,3,2,0.2,1916745,Gantt,Alabama,36421,1980,
21500,29154,for_sale,14900,3,2,0.21,1916744,Gantt,Alabama,36421,1980,
21501,71585,for_sale,75000,3,2,0.95,1950386,Andalusia,Alabama,36421,1980,
21502,71585,for_sale,200000,3,2,1.78,1983846,Andalusia,Alabama,36421,1980,
21503,1565,for_sale,23000,3,2,0.5,1891679,Andalusia,Alabama,36421,1980,
21504,17002,for_sale,18900,3,2,0.46,1906513,Andalusia,Alabama,36421,1980,
21505,1565,for_sale,39000,3,2,0.27,2558,Andalusia,Alabama,36421,1980,
21506,1565,for_sale,39000,3,2,0.27,2559,Andalusia,Alabama,36421,1980,
21507,1565,for_sale,186000,3,2,0.71,1877496,Andalusia,Alabama,36421,1980,
21508,71585,for_sale,25000,3,2,0.81,1919727,Andalusia,Alabama,36421,1980,
21509,21979,for_sale,23900,3,2,0.6,1906513,Andalusia,Alabama,36421,1980,
21510,29154,for_sale,67000,3,2,0.19,1916745,Gantt,Alabama,36421,1980,
21511,21979,for_sale,79500,3,2,0.87,1901038,Andalusia,Alabama,36421,1980,
21512,21126,for_sale,41500,3,2,0.71,1889110,Andalusia,Alabama,36421,1980,
21513,7726,for_sale,69500,3,2,1.22,1886978,Andalusia,Alabama,36421,1980,
21514,7726,for_sale,72500,3,2,0.46,1875448,Andalusia,Alabama,36421,1980,
21515,21979,for_sale,30000,3,2,1,1965186,Andalusia,Alabama,36421,1980,
